id,active,jersey,last_name,first_name,display_name,pro_team,position,height,weight,dob,college,fantasy_team_id
817,0,84,Crabtree,Tom,Tom Crabtree,NO,TE,6-4,245,0000-00-00,Miami (Ohio),1
818,0,0,Davie,Andrew,Andrew Davie,CAR,TE,6-6,275,0000-00-00,Arkansas,1
819,0,88,Foschi,J.P.,J.P. Foschi,CIN,TE,6-3,265,0000-00-00,Georgia Tech,1
820,0,49,Hill,Darius,Darius Hill,CIN,TE,6-7,250,0000-00-00,Ball State,1
821,0,0,Lorenzen,Tyler,Tyler Lorenzen,NO,TE,6-5,234,1985-12-24,Connecticut,1
822,0,0,McCall,Travis,Travis McCall,BUF,TE,6-2,276,0000-00-00,Alabama,1
823,0,87,Myers,Rob,Rob Myers,WAS,TE,6-4,239,0000-00-00,Utah State,1
824,0,83,Purvis,Ryan,Ryan Purvis,NYG,TE,6-4,261,1986-05-08,Boston College,1
825,0,0,Simmons,Jack,Jack Simmons,NYJ,TE,6-4,246,0000-00-00,Minnesota,1
826,0,83,Sperry,Kory,Kory Sperry,ARI,TE,6-5,265,1985-04-10,Colorado State,1
827,0,0,Douglass,Parker,Parker Douglass,NYJ,K,5-8,170,0000-00-00,South Dakota State,1
828,0,0,Romero,Alex,Alex Romero,SF,K,5-9,180,0000-00-00,Nicholls State,1
829,0,0,Swank,Sam,Sam Swank,JAC,K,6-0,193,1985-10-05,Wake Forest,1
830,0,0,Pass,Patrick,Patrick Pass,NE,RB,5-10,217,0000-00-00,Georgia,1
831,0,0,Curran,Dan,Dan Curran,SEA,RB,6-0,240,0000-00-00,New Hampshire,1
832,0,0,Kobel,Craig,Craig Kobel,NYJ,RB,6-2,265,0000-00-00,South Florida,1
833,0,79,Brown,Kareem,Kareem Brown,NYJ,TE,6-4,285,0000-00-00,Miami (Fla.),1
834,0,0,Boeckman,Todd,Todd Boeckman,JAC,QB,6-5,244,0000-00-00,Ohio State,1
835,0,9,Andrus,Shane,Shane Andrus,SF,K,5-10,190,0000-00-00,Murray State,1
836,0,15,Strickland,Andy,Andy Strickland,ATL,WR,6-0,197,1987-09-02,Wofford,1
837,0,85,Mason,Derrick,Derrick Mason,HOU,WR,5-10,197,0000-00-00,Michigan State,1
838,0,0,Owens,Richard,Richard Owens,NYJ,TE,6-4,273,0000-00-00,Louisville,1
839,0,88,Vickers,Lee,Lee Vickers,WAS,TE,6-6,275,0000-00-00,North Alabama,1
840,0,0,Godfrey,Bradon,Bradon Godfrey,BAL,WR,6-3,197,0000-00-00,Utah,1
841,0,0,Harper,Rod,Rod Harper,PHI,WR,6-0,209,1985-03-26,Murray State,1
842,0,16,Holley,Jesse,Jesse Holley,NE,WR,6-2,220,1984-01-08,North Carolina,1
843,0,0,Reid,Willie,Willie Reid,DAL,WR,5-10,192,0000-00-00,Florida State,1
844,0,0,Smith,Shaine,Shaine Smith,BUF,WR,6-2,189,0000-00-00,Hofstra,1
845,0,0,Walker,Sean,Sean Walker,LAR,WR,6-0,178,0000-00-00,Vanderbilt,1
846,0,0,Williams,Bobby,Bobby Williams,HOU,WR,6-2,194,0000-00-00,North Alabama,1
847,0,13,Denmark,Clarence,Clarence Denmark,JAC,WR,5-11,185,0000-00-00,Arkansas-Monticello,1
848,0,0,Ferguson,Robert,Robert Ferguson,ATL,WR,6-1,219,0000-00-00,Texas A&M,1
849,0,0,Francies,Chris,Chris Francies,SF,WR,6-1,193,0000-00-00,Texas-El Paso,1
850,0,0,Robinson,James,James Robinson,CLE,WR,6-3,200,0000-00-00,Butler Co. CC PA,1
851,0,0,Sippio,Bobby,Bobby Sippio,DET,WR,6-3,215,0000-00-00,Western Kentucky,1
852,0,45,Maui'a,Reagan,Reagan Maui'a,ARI,RB,6-0,260,1984-07-06,Hawaii,1
853,0,0,Kowalewski,Joe,Joe Kowalewski,MIA,TE,6-4,250,0000-00-00,Syracuse,1
854,0,4,Favre,Brett,Brett Favre,MIN,QB,6-2,222,1969-10-10,Southern Mississippi,1
855,0,38,Davis,Tristan,Tristan Davis,WAS,RB,5-10,211,0000-00-00,Auburn,1
856,0,34,Jennings,Chris,Chris Jennings,NYJ,RB,5-10,219,1985-12-12,Arizona,1
857,0,0,Taylor,Chris,Chris Taylor,NO,RB,6-0,224,0000-00-00,Indiana,1
858,0,10,Booty,John David,John David Booty,HOU,QB,6-3,208,0000-00-00,USC,1
859,0,83,Pruitt,Julius,Julius Pruitt,MIA,WR,6-2,212,0000-00-00,Ouachita Baptist,1
860,0,50,Jones,Edgar,Edgar Jones,WAS,TE,6-3,262,1984-12-01,Southeast Missouri State,1
861,0,41,Havner,Spencer,Spencer Havner,GB,TE,6-3,250,1983-02-02,UCLA,1
862,0,0,Boyd,Shane,Shane Boyd,IND,QB,6-1,232,0000-00-00,Kentucky,1
863,0,86,Potter,Zach,Zach Potter,HOU,TE,6-7,269,0000-00-00,Nebraska,1
864,0,0,Gamble,Joel,Joel Gamble,TEN,RB,6-2,260,0000-00-00,Shippensburg,1
865,0,10,Brown,Levi,Levi Brown,BUF,QB,6-4,225,1987-03-11,Troy,1
866,0,4,Canfield,Sean,Sean Canfield,NO,QB,6-4,223,1986-11-12,Oregon State,1
867,0,3,Crompton,Jonathan,Jonathan Crompton,WAS,QB,6-3,225,1987-07-25,Tennessee,1
868,0,0,LeFevour,Dan,Dan LeFevour,TB,QB,6-3,230,0000-00-00,Central Michigan,1
869,0,16,Pike,Tony,Tony Pike,CAR,QB,6-6,222,1986-03-10,Cincinnati,1
870,0,5,Robinson,Zac,Zac Robinson,CIN,QB,6-3,208,0000-00-00,Oklahoma State,1
871,0,8,Skelton,John,John Skelton,TEN,QB,6-6,250,0000-00-00,Fordham,1
872,0,11,Smith,Rusty,Rusty Smith,TEN,QB,6-5,226,1987-01-28,Florida Atlantic,1
873,0,11,Tebow,Tim,Tim Tebow,PHI,QB,6-3,245,1987-08-14,Florida,1
874,0,44,Best,Jahvid,Jahvid Best,DET,RB,5-10,199,0000-00-00,California,1
875,0,49,D'Imperio,Ryan,Ryan D'Imperio,NYG,RB,6-3,240,1987-08-15,Rutgers,1
876,0,20,Dwyer,Jonathan,Jonathan Dwyer,ARI,RB,5-11,229,1989-07-26,Georgia Tech,1
877,0,20,Hardesty,Montario,Montario Hardesty,CLE,RB,6-0,225,1987-02-01,Tennessee,1
878,0,39,Karim,Deji,Deji Karim,HOU,RB,5-8,209,0000-00-00,Southern Illinois,1
879,0,0,Lumbala,Rolly,Rolly Lumbala,MIA,RB,6-2,238,0000-00-00,Idaho,1
880,0,0,Mallett,Martell,Martell Mallett,NYG,RB,6-0,210,0000-00-00,Arkansas-Pine Bluff,1
881,0,24,Mathews,Ryan,Ryan Mathews,PHI,RB,6'0',220,1987-10-10,Fresno State,1
882,0,22,McKnight,Joe,Joe McKnight,KC,RB,5-11,205,0000-00-00,USC,1
883,0,30,Nance,Dimitri,Dimitri Nance,ATL,RB,5-10,219,1988-02-18,Arizona State,1
884,0,0,Scott,Charles,Charles Scott,NYG,RB,6-0,238,1988-08-08,LSU,1
885,0,34,Tate,Ben,Ben Tate,PIT,RB,5-10,220,1988-08-21,Auburn,1
886,0,16,Austin,Terrence,Terrence Austin,DET,WR,5-11,171,0000-00-00,UCLA,1
887,0,81,Briscoe,Dezmon,Dezmon Briscoe,DAL,WR,6-2,210,1989-08-31,Kansas,1
888,0,16,Buckley,Tim,Tim Buckley,ATL,WR,6-1,185,1988-08-19,Alcorn State,1
889,0,42,Dickerson,Dorin,Dorin Dickerson,TEN,TE,6-1,226,0000-00-00,Pittsburgh,1
890,0,0,Dillon,Charles,Charles Dillon,GB,WR,6-0,202,0000-00-00,Washington State,1
891,0,80,Edwards,Armanti,Armanti Edwards,CHI,WR,5-11,190,1988-03-08,Appalachian State,1
892,0,6,Gettis,David,David Gettis,TB,WR,6-3,220,0000-00-00,Baylor,1
893,0,13,Gilyard,Mardy,Mardy Gilyard,KC,WR,6-1,187,0000-00-00,Cincinnati,1
894,0,0,Grice-Mullen,Ryan,Ryan Grice-Mullen,MIA,WR,5-11,180,0000-00-00,Hawaii,1
895,0,14,Hall,Chad,Chad Hall,JAC,WR,5-8,187,0000-00-00,Air Force,1
896,0,0,Harvey,Brandyn,Brandyn Harvey,ARI,WR,6-4,205,1987-11-06,Villanova,1
897,0,82,Konz,Jameson,Jameson Konz,DEN,TE,6-3,234,0000-00-00,Kent State,1
899,0,80,Meier,Kerry,Kerry Meier,ATL,WR,6-3,220,0000-00-00,Kansas,1
900,0,0,Price,Taylor,Taylor Price,SEA,WR,6-1,195,0000-00-00,Ohio U.,1
901,0,10,Reed,David,David Reed,SF,WR,6-0,190,0000-00-00,Utah,1
902,0,86,Ryan,Titus,Titus Ryan,NYJ,WR,6-0,193,0000-00-00,Concordia (AL),1
903,0,15,Shipley,Jordan,Jordan Shipley,JAC,WR,6-0,188,0000-00-00,Texas,1
904,0,15,Taylor,Larry,Larry Taylor,NYJ,WR,5-6,177,0000-00-00,Connecticut,1
905,0,19,Toone,Tim,Tim Toone,NO,WR,5-10,175,0000-00-00,Weber State,1
906,0,17,Williams,Mike,Mike Williams,SEA,WR,6-5,235,0000-00-00,USC,1
907,0,0,Wolfe,Ryan,Ryan Wolfe,ATL,WR,6-2,210,0000-00-00,Nevada-Las Vegas,1
908,0,0,Banks,Leroy,Leroy Banks,KC,TE,6-3,243,0000-00-00,Southern Mississippi,1
909,0,82,Byham,Nate,Nate Byham,TB,TE,6-4,264,1988-06-27,Pittsburgh,1
910,0,88,Eldridge,Brody,Brody Eldridge,CHI,TE,6-5,265,0000-00-00,Oklahoma,1
911,0,83,Epps,Dedrick,Dedrick Epps,NYJ,TE,6-3,250,0000-00-00,Miami (Fla.),1
912,0,81,Hernandez,Aaron,Aaron Hernandez,NE,TE,6-1,245,1989-11-06,Florida,1
913,0,0,Morris,Dennis,Dennis Morris,LAC,TE,6-2,253,1987-02-15,Louisiana Tech,1
914,0,48,Onobun,Fendi,Fendi Onobun,JAC,TE,6-6,260,1986-11-17,Houston,1
915,0,82,Palmer,Michael,Michael Palmer,PIT,TE,6-5,252,1988-01-18,Clemson,1
916,0,88,Pitta,Dennis,Dennis Pitta,BAL,TE,6'4',238,1985-06-29,BYU,1
917,0,5,Carter,Todd,Todd Carter,KC,K,6-1,190,1986-06-07,Grand Valley State,1
918,0,0,Hughes,Connor,Connor Hughes,DAL,K,5-10,172,0000-00-00,Virginia,1
919,0,1,Lindholm,Garrett,Garrett Lindholm,LAR,K,5-9,190,0000-00-00,Tarleton State,1
920,0,6,Medlock,Justin,Justin Medlock,CAR,K,5-11,200,0000-00-00,UCLA,1
921,0,3,Schmitt,Ricky,Ricky Schmitt,TEN,K,6-3,217,1985-08-17,Shepherd,1
922,0,0,Brown,Jarrett,Jarrett Brown,CLE,QB,6-3,224,1987-09-21,West Virginia,1
923,0,6,Hall,Max,Max Hall,ARI,QB,6-1,205,1985-10-01,Brigham Young,1
924,0,0,Harris,Trevor,Trevor Harris,JAC,QB,6-2,223,0000-00-00,Edinboro,1
925,0,0,Hiller,Tim,Tim Hiller,IND,QB,6-4,229,0000-00-00,Western Michigan,1
926,0,0,Nichols,Matt,Matt Nichols,DAL,QB,6-2,222,0000-00-00,Eastern Washington,1
927,0,0,Randolph,Dominic,Dominic Randolph,NYG,QB,6-3,223,0000-00-00,Holy Cross,1
928,0,0,Snead,Jevan,Jevan Snead,TB,QB,6-3,219,0000-00-00,Mississippi,1
929,0,0,Baker,Toney,Toney Baker,DEN,RB,5-10,225,0000-00-00,North Carolina State,1
930,0,0,Brown,Carlos,Carlos Brown,NYJ,RB,6-0,212,0000-00-00,Michigan,1
931,0,0,Clapp,Matt,Matt Clapp,DET,RB,6-2,246,1986-12-06,Oklahoma,1
932,0,0,Eason,Cordera,Cordera Eason,CIN,RB,6-0,233,0000-00-00,Mississippi,1
933,0,44,Gronkowski,Chris,Chris Gronkowski,LAC,RB,6-2,245,0000-00-00,Arizona,1
934,0,38,Jackson,Rashawn,Rashawn Jackson,CAR,RB,6-1,239,1987-01-15,Virginia,1
935,0,45,James,Javarris,Javarris James,ARI,RB,6-0,208,0000-00-00,Miami (Fla.),1
936,0,26,Johnson,Stafon,Stafon Johnson,TEN,RB,5-11,222,1988-02-06,USC,1
937,0,0,Kackert,Chad,Chad Kackert,JAC,RB,5-9,199,0000-00-00,New Hampshire,1
938,0,82,McCoy,Jamie,Jamie McCoy,PIT,TE,6-3,240,0000-00-00,Texas A&M,1
939,0,0,Miller,Lonyae,Lonyae Miller,BAL,RB,6-0,216,0000-00-00,Fresno State,1
940,0,36,Minor,Brandon,Brandon Minor,DEN,RB,6-1,203,1988-07-24,Michigan,1
941,0,0,Moline,Chane,Chane Moline,OAK,RB,6-0,250,0000-00-00,UCLA,1
942,0,35,Porter,Quinn,Quinn Porter,LAR,RB,6-0,205,0000-00-00,Stillman,1
943,0,38,Smith,Alfonso,Alfonso Smith,SF,RB,6-1,209,1987-01-23,Kentucky,1
944,0,0,Taylor,Rendrick,Rendrick Taylor,TB,RB,6-2,265,1987-04-03,Clemson,1
945,0,41,Tonga,Manase,Manase Tonga,OAK,RB,5-11,245,1984-02-28,Brigham Young,1
946,0,35,Toston,Keith,Keith Toston,JAC,RB,5-11,214,0000-00-00,Oklahoma State,1
947,0,38,Tronzo,Joe,Joe Tronzo,TEN,RB,5-11,242,1987-06-10,Louisville,1
948,0,25,Williams,Keiland,Keiland Williams,WAS,RB,5-11,230,0000-00-00,LSU,1
949,0,0,Arnett,Alric,Alric Arnett,DET,WR,6-2,188,0000-00-00,West Virginia,1
950,0,0,Barnes,Freddie,Freddie Barnes,CHI,WR,5-11,210,0000-00-00,Bowling Green State,1
951,0,83,Brooks,Chris,Chris Brooks,IND,WR,6-2,215,1987-02-05,Nebraska,1
952,0,0,Brown,Tim,Tim Brown,ARI,WR,5-8,165,0000-00-00,Rutgers,1
953,0,14,Calhoun,Duke,Duke Calhoun,OAK,WR,6-2,200,0000-00-00,Memphis,1
954,0,80,Cruz,Victor,Victor Cruz,CHI,WR,6'0',204,1986-11-11,Massachusetts,1
955,0,85,Curry,Dominique,Dominique Curry,CAR,TE,6-2,223,0000-00-00,California (PA),1
956,0,13,Farnham,Buddy,Buddy Farnham,NE,WR,6-0,185,1987-05-22,Brown,1
957,0,0,Gore,Shawn,Shawn Gore,GB,WR,6-0,200,0000-00-00,Bishop's University,1
958,0,13,Grant,Bakari,Bakari Grant,SF,WR,6-3,195,0000-00-00,California-Davis,1
959,0,0,Gunnell,Rich,Rich Gunnell,KC,WR,5-11,197,0000-00-00,Boston College,1
960,0,84,Guy,Trent,Trent Guy,CAR,WR,5-8,171,1987-08-22,Louisville,1
961,0,83,Haggerty,Johnathan,Johnathan Haggerty,NE,WR,6-1,195,0000-00-00,Southwestern Oklahoma State,1
962,0,0,Hall,Vic,Vic Hall,NYJ,WR,5-9,185,0000-00-00,Virginia,1
963,0,0,Hamilton,Marquis,Marquis Hamilton,MIN,WR,6-3,222,0000-00-00,Iowa State,1
964,0,13,Horne,Jeremy,Jeremy Horne,NYG,WR,6-2,193,0000-00-00,Massachusetts,1
965,0,0,Hudgins,Terrell,Terrell Hudgins,DAL,WR,6-2,225,0000-00-00,Elon,1
966,0,12,James,Brandon,Brandon James,IND,WR,5-7,176,0000-00-00,Florida,1
967,0,19,Jones,Donald,Donald Jones,NE,WR,6-0,208,0000-00-00,Youngstown State,1
968,0,14,Jurovich,Kevin,Kevin Jurovich,SF,WR,6-0,188,1986-06-30,San Jose State,1
969,0,83,Komar,Max,Max Komar,CHI,WR,5-11,202,0000-00-00,Idaho,1
970,0,83,McRae,Brandon,Brandon McRae,LAR,WR,6-3,208,0000-00-00,Mississippi State,1
971,0,17,Moore,Michael,Michael Moore,DET,WR,6-2,210,0000-00-00,Georgia,1
972,0,0,Owens,Rod,Rod Owens,NE,WR,6-0,183,0000-00-00,Florida State,1
973,0,0,Parks,Contrevious,Contrevious Parks,DET,WR,5-10,190,0000-00-00,Stephen F. Austin St.,1
974,0,0,Perry,Jared,Jared Perry,PHI,WR,6-1,178,0000-00-00,Missouri,1
975,0,0,Rhea,Aaron,Aaron Rhea,BUF,WR,6-1,202,0000-00-00,Stephen F. Austin St.,1
976,0,13,Roosevelt,Naaman,Naaman Roosevelt,BUF,WR,6-0,200,0000-00-00,Buffalo,1
977,0,14,Sewall,Bobby,Bobby Sewall,TB,WR,6-1,197,0000-00-00,Brown,1
978,0,0,Small,Ray,Ray Small,IND,WR,5-11,180,0000-00-00,Ohio State,1
979,0,87,Stewart,Juamorris,Juamorris Stewart,PIT,WR,6-3,198,0000-00-00,Southern University,1
980,0,0,Thomas,Roren,Roren Thomas,JAC,WR,5-10,172,0000-00-00,Lindenwood,1
981,0,15,Tucker,Verran,Verran Tucker,KC,WR,6-1,204,1988-06-26,California,1
982,0,16,Wallace,Roberto,Roberto Wallace,TEN,WR,6-4,222,0000-00-00,San Diego State,1
983,0,15,West,Chastin,Chastin West,DET,WR,6-1,217,1987-05-01,Fresno State,1
984,0,15,White,Blair,Blair White,IND,WR,6-2,205,0000-00-00,Michigan State,1
985,0,0,Williams,Stephen,Stephen Williams,MIA,WR,6-5,215,0000-00-00,Toledo,1
986,0,0,Young,Oliver,Oliver Young,CAR,WR,6-2,196,0000-00-00,South Carolina State,1
987,0,86,Ballard,Jake,Jake Ballard,ARI,TE,6-6,275,0000-00-00,Ohio State,1
988,0,40,Caussin,Mike,Mike Caussin,WAS,TE,6-5,243,1987-02-26,James Madison,1
989,0,46,Dickson,Richard,Richard Dickson,DET,TE,6-2,245,1987-11-17,LSU,1
990,0,0,Geer,Riar,Riar Geer,TEN,TE,6-4,250,1986-12-19,Colorado,1
991,0,0,George,Andrew,Andrew George,BUF,TE,6-4,247,0000-00-00,Brigham Young,1
992,0,87,Mastrud,Jeron,Jeron Mastrud,CHI,TE,6-6,255,1987-12-17,Kansas State,1
993,0,86,Overbay,Nathan,Nathan Overbay,BAL,TE,6-5,260,0000-00-00,Eastern Washington,1
994,0,0,Pfahler,Steve,Steve Pfahler,TEN,TE,6-4,254,0000-00-00,Montana,1
995,0,0,Sicko,Scott,Scott Sicko,DAL,TE,6-4,255,0000-00-00,New Hampshire,1
996,0,0,Tow-Arnett,Nick,Nick Tow-Arnett,SEA,TE,6-3,248,0000-00-00,Minnesota,1
997,0,0,Lawrence,Hunter,Hunter Lawrence,TB,K,6-0,187,0000-00-00,Texas,1
998,0,4,Pettrey,Aaron,Aaron Pettrey,CIN,K,6-2,199,1986-06-17,Ohio State,1
999,0,8,Harrell,Graham,Graham Harrell,NYJ,QB,6-2,215,0000-00-00,Texas Tech,1
1000,0,0,Corcoran,Jack,Jack Corcoran,SF,RB,6-1,230,1987-06-26,Rutgers,1
1001,0,0,McNeal,Shawnbrey,Shawnbrey McNeal,LAC,RB,5-9,190,1988-10-17,Southern Methodist,1
1002,0,42,Steele,Curtis,Curtis Steele,BAL,RB,6-0,200,0000-00-00,Memphis,1
1003,0,16,Banks,Brandon,Brandon Banks,WAS,WR,5'7',153,1987-12-21,Kansas State,1
1004,0,0,Billings,Montez,Montez Billings,NO,WR,6-1,181,1986-06-15,Auburn,1
1005,0,0,Crawford,London,London Crawford,HOU,WR,6-2,205,0000-00-00,Arkansas,1
1006,0,15,Goodman,Richard,Richard Goodman,LAC,WR,6-0,192,0000-00-00,Florida State,1
1007,0,17,Hodge,Shay,Shay Hodge,CIN,WR,6-1,209,0000-00-00,Mississippi,1
1008,0,14,Tanner,Andy,Andy Tanner,NO,WR,6-0,183,1988-05-16,Midwestern State,1
1010,0,0,Williams,Jeremy,Jeremy Williams,PHI,WR,6-0,206,0000-00-00,Tulane,1
1011,0,0,Allan,Michael,Michael Allan,SEA,TE,6-6,254,0000-00-00,Whitworth,1
1012,0,0,Farr,DajLeon,DajLeon Farr,DAL,TE,6-5,256,0000-00-00,Memphis,1
1013,0,0,Slate,Cody,Cody Slate,KC,TE,6-4,229,1987-08-14,Marshall,1
1014,0,49,Miller,Brit,Brit Miller,LAR,RB,6-1,253,1986-09-15,Illinois,1
1015,0,45,Unga,Harvey,Harvey Unga,CHI,RB,6-0,237,0000-00-00,Brigham Young,1
1016,0,87,Bright,Eugene,Eugene Bright,PIT,TE,6-4,268,1985-04-18,Purdue,1
1017,0,0,Stull,Bill,Bill Stull,KC,QB,6-3,215,0000-00-00,Pittsburgh,1
1018,0,0,Anderson,Andre',Andre' Anderson,BUF,RB,6-0,212,0000-00-00,Tulane,1
1019,0,49,Klecko,Dan,Dan Klecko,ATL,RB,5-11,275,0000-00-00,Temple,1
1020,0,0,Boateng,Nyan,Nyan Boateng,NYG,WR,6-1,204,0000-00-00,California,1
1021,0,0,Guillory,Bobby,Bobby Guillory,SF,WR,5-10,180,0000-00-00,Central Missouri State,1
1022,0,5,Markshausen,Zeke,Zeke Markshausen,KC,WR,5-11,185,1987-01-26,Northwestern,1
1023,0,0,Mathews,Greg,Greg Mathews,LAR,WR,6-3,207,1988-01-28,Michigan,1
1024,0,14,Townsel,Derrick,Derrick Townsel,HOU,WR,5-9,175,1988-07-12,Murray State,1
1025,0,84,Alexander,Danario,Danario Alexander,LAC,WR,6-5,217,1988-08-07,Missouri,1
1026,0,76,Reitz,Joe,Joe Reitz,IND,TE,6-7,320,1985-08-24,Western Michigan,1
1027,0,87,Wilson,Kris,Kris Wilson,BAL,TE,6-2,245,0000-00-00,Pittsburgh,1
1028,0,17,Perrilloux,Ryan,Ryan Perrilloux,NYG,QB,6-3,204,0000-00-00,Jacksonville State,1
1029,0,16,Arceneaux,Emmanuel,Emmanuel Arceneaux,MIN,WR,6-2,215,0000-00-00,Alcorn State,1
1030,1,16,Hawkins,Andrew,Andrew Hawkins,NE,WR,5'7',180,1986-03-10,Toledo,1
1031,0,0,Lyons,Wes,Wes Lyons,PIT,WR,6-8,233,0000-00-00,West Virginia,1
1032,0,13,Windsor,Rod,Rod Windsor,CLE,WR,6-2,205,0000-00-00,Western New Mexico,1
1033,0,69,Piurowski,Caz,Caz Piurowski,SEA,TE,6-7,271,0000-00-00,Florida State,1
1034,0,7,Enderle,Nathan,Nathan Enderle,LAC,QB,6-4,240,0000-00-00,Idaho,1
1035,0,10,Locker,Jake,Jake Locker,TEN,QB,6-3,223,0000-00-00,Washington,1
1036,0,0,McElroy,Greg,Greg McElroy,CIN,QB,6-2,225,0000-00-00,Alabama,1
1037,0,35,Allen,Anthony,Anthony Allen,BAL,RB,6-1,223,0000-00-00,Georgia Tech,1
1038,0,20,Batch,Baron,Baron Batch,PIT,RB,5-10,210,0000-00-00,Texas Tech,1
1039,0,44,Bradford,Allen,Allen Bradford,SEA,RB,5-11,235,0000-00-00,USC,1
1040,0,34,Carter,Delone,Delone Carter,BAL,RB,5-9,232,0000-00-00,Syracuse,1
1041,0,40,Chapas,Shaun,Shaun Chapas,BAL,RB,6-2,241,0000-00-00,Georgia,1
1042,0,33,Finley,Jay,Jay Finley,CIN,RB,5-11,203,0000-00-00,Baylor,1
1043,0,25,Green,Alex,Alex Green,NYJ,RB,6-2,220,0000-00-00,Hawaii,1
1044,0,23,Harper,Jamie,Jamie Harper,TEN,RB,5-11,233,0000-00-00,Clemson,1
1045,0,39,Havili,Stanley,Stanley Havili,IND,RB,6-0,243,0000-00-00,USC,1
1046,0,26,Helu,Roy,Roy Helu,OAK,RB,5-11,220,0000-00-00,Nebraska,1
1047,0,48,Marecic,Owen,Owen Marecic,CLE,RB,6-0,245,0000-00-00,Stanford,1
1048,0,33,Scott,Da'Rel,Da'Rel Scott,NYG,RB,5-11,210,0000-00-00,Maryland,1
1049,0,34,White,Johnny,Johnny White,GB,RB,5-10,202,0000-00-00,North Carolina,1
1050,0,34,Williams,Ryan,Ryan Williams,DAL,RB,5-9,207,0000-00-00,Virginia Tech,1
1051,0,86,Ausberry,David,David Ausberry,OAK,TE,6-4,250,0000-00-00,USC,1
1052,0,84,Baldwin,Jonathan,Jonathan Baldwin,SF,WR,6-4,230,0000-00-00,Pittsburgh,1
1053,0,0,Brown,Vincent,Vincent Brown,NO,WR,5-11,190,0000-00-00,San Diego State,1
1054,0,15,Burton,Stephen,Stephen Burton,JAC,WR,6-1,224,0000-00-00,West Texas A&M,1
1055,0,12,Jernigan,Jerrel,Jerrel Jernigan,NYG,WR,5-8,189,0000-00-00,Troy,1
1056,0,80,Johnson,Ronald,Ronald Johnson,PHI,WR,5-10,185,0000-00-00,USC,1
1057,0,0,McKnight,Scotty,Scotty McKnight,NYJ,WR,5-11,185,0000-00-00,Colorado,1
1058,0,19,Pilares,Kealoha,Kealoha Pilares,CAR,WR,5-10,200,0000-00-00,Hawaii,1
1059,0,19,Sampson,DeMarco,DeMarco Sampson,BUF,WR,6-2,204,0000-00-00,San Diego State,1
1060,0,16,Young,Titus,Titus Young,DET,WR,5-11,174,0000-00-00,Boise State,1
1061,0,89,Gordon,Richard,Richard Gordon,DEN,TE,6-4,265,0000-00-00,Miami,1
1062,0,88,Hardy,Daniel,Daniel Hardy,TB,TE,6-4,249,0000-00-00,Idaho,1
1064,0,6,Henery,Alex,Alex Henery,DET,K,6-1,177,0000-00-00,Nebraska,1
1065,0,0,Hartline,Mike,Mike Hartline,NE,QB,6-6,210,0000-00-00,Kentucky,1
1066,0,2,Portis,Josh,Josh Portis,SEA,QB,6-3,211,0000-00-00,California (PA),1
1067,0,0,Vittatoe,Trevor,Trevor Vittatoe,IND,QB,6-2,220,0000-00-00,Texas-El Paso,1
1068,0,2,Weber,Adam,Adam Weber,TB,QB,6-3,210,0000-00-00,Minnesota,1
1069,0,25,Allen,Armando,Armando Allen,CHI,RB,5-8,190,0000-00-00,Notre Dame,1
1070,0,28,Berry,Damien,Damien Berry,BAL,RB,5-10,223,0000-00-00,Miami (Fla.),1
1071,0,38,Clay,John,John Clay,PIT,RB,6-1,233,0000-00-00,Wisconsin,1
1072,0,0,Cooper,Graig,Graig Cooper,PHI,RB,5-10,205,0000-00-00,Miami (Fla.),1
1073,0,36,Evans,Darren,Darren Evans,TEN,RB,6-0,232,0000-00-00,Virginia Tech,1
1074,0,42,Fannin,Mario,Mario Fannin,DEN,RB,5-11,224,0000-00-00,Auburn,1
1075,0,24,Griffin,John,John Griffin,NYJ,RB,5-11,208,0000-00-00,Massachusetts,1
1076,0,35,Hall,Korey,Korey Hall,NO,RB,6-0,236,0000-00-00,Boise State,1
1077,0,41,Madu,Mossis,Mossis Madu,NYJ,RB,6-0,197,0000-00-00,Oklahoma,1
1078,0,40,Medlin,Richard,Richard Medlin,ATL,RB,5-11,200,0000-00-00,Fayetteville State,1
1079,0,39,Murphy,Richard,Richard Murphy,JAC,RB,6-1,215,0000-00-00,LSU,1
1080,0,33,Saine,Brandon,Brandon Saine,GB,RB,5-11,220,0000-00-00,Ohio State,1
1081,0,36,Smith,Armond,Armond Smith,CAR,RB,5-9,195,0000-00-00,Union College (KY),1
1082,0,34,Spann,Chad,Chad Spann,NYJ,RB,5-9,198,0000-00-00,Northern Illinois,1
1083,0,40,Sylvester,Austin,Austin Sylvester,DEN,RB,6-1,248,0000-00-00,Washington,1
1084,0,48,Tanner,Phillip,Phillip Tanner,SF,RB,5-10,208,0000-00-00,Middle Tennessee,1
1085,0,30,Wide,Eddie,Eddie Wide,LAR,RB,5-10,195,0000-00-00,Utah,1
1086,0,13,Adams,Darvin,Darvin Adams,CAR,WR,6-2,195,0000-00-00,Auburn,1
1087,0,89,Adams,Kris,Kris Adams,NYG,WR,6-3,194,0000-00-00,Texas-El Paso,1
1088,0,19,Beiler,Tyler,Tyler Beiler,PIT,WR,6-0,190,0000-00-00,Bridgewater College,1
1089,0,0,Binns,Armon,Armon Binns,KC,WR,6-3,211,0000-00-00,Cincinnati,1
